Id,SalePrice
1728,196845.49035904452
1729,161652.80837478035
1730,168098.1752293805
1731,131150.35638211409
1732,131460.6447576764
1733,111303.49463475891
1734,120347.25126805401
1735,147094.85265537372
1736,119110.25865845653
1737,316179.7789067898
1738,232434.00559773957
1739,259832.59433594483
1740,210359.0159700333
1741,186609.65489391144
1742,161638.0284729367
1743,179336.16044950864
1744,307059.57349354035
1745,199613.0479262281
1746,187030.48388418843
1747,217518.5627817175
1748,226525.41322348357
1749,152648.81115557585
1750,124554.99912391836
1751,268404.7502095087
1752,115775.19943902016
1753,145571.63871743775
1754,194572.08269723802
1755,167760.21729685174
1756,134336.24721083653
1757,118797.30904742429
1758,145788.70317184573
1759,158091.06644120987
1760,166753.77422815067
1761,139488.8161136603
1762,169923.58721754927
1763,182878.26133879993
1764,109569.02215638568
1765,158086.22308237123
1766,186465.69163912753
1767,231674.34898573236
1768,137601.41516639336
1769,182983.9826816999
1770,165693.42970926984
1771,107100.79129372741
1772,131545.70554839427
1773,124345.9186665068
1774,135071.89887898747
1775,144843.88341474463
1776,124903.24549529715
1777,110074.98477948271
1778,140411.99465960884
1779,122195.53126517897
1780,188832.56936427052
1781,122303.2285433286
1782,89360.5535512214
1783,145710.20379114855
1784,101927.80589804161
1785,114192.97812733462
1786,127970.97140004858
1787,175652.9345048112
1788,69273.48548450871
1789,95993.8279929744
1790,76725.03201752165
1791,197732.6654156454
1792,155539.19438252892
1793,134752.62102185708
1794,160155.32893110847
1795,126993.02390844704
1796,142426.6155490678
1797,118125.4372399704
1798,115742.67364110114
1799,107080.4417868424
1800,123077.1423871697
1801,121475.79346774516
1802,135485.19050911604
1803,145666.00351787833
1804,137296.8938350231
1805,143366.6222786503
1806,131636.28221411424
1807,134706.284686597
1808,122473.30341676946
1809,115083.34433439444
1810,136804.6514488001
1811,95923.17910019818
1812,89521.07436083368
1813,119439.49459005025
1814,95663.82884199079
1815,57672.12582067597
1816,110735.55613815777
1817,101671.44190494606
1818,149684.0194706158
1819,129086.18565373601
1820,76927.94874546524
1821,123552.6262023374
1822,155521.26546045177
1823,55563.8365132038
1824,128077.05596368347
1825,131131.90901679077
1826,104632.6651012326
1827,93988.68964039542
1828,134041.28479286993
1829,130386.78073192268
1830,140277.14687397436
1831,132522.86135950018
1832,75365.21229628658
1833,147978.00541924173
1834,136911.6281169035
1835,109775.16066269975
1836,120586.76237119696
1837,81508.44508132621
1838,121359.08795330505
1839,121765.76224503163
1840,132058.59694073204
1841,120160.21628021452
1842,91204.08155946361
1843,119650.32357628866
1844,144929.8287766917
1845,132014.85513788377
1846,155714.4577775515
1847,155946.34881935612
1848,57888.33486549424
1849,115735.11273690284
1850,112893.13703378745
1851,148374.65286528578
1852,127028.74151848991
1853,125017.33813945732
1854,169115.03063441743
1855,145651.0010514545
1856,223579.2623967396
1857,131181.14424705945
1858,136413.17250180105
1859,120122.16255370685
1860,147293.53769846217
1861,121370.8214601265
1862,358255.69770112855
1863,355728.17039620224
1864,355728.17039620224
1865,322400.24328748893
1866,323584.07934474305
1867,234458.13957155266
1868,287382.1343995411
1869,211291.10068412876
1870,227691.87582655222
1871,250914.5180852139
1872,183447.29823093742
1873,225664.19399882434
1874,146593.60593922867
1875,190520.3118490932
1876,188484.0428345856
1877,203854.0848210321
1878,202068.84323908365
1879,119981.05230359579
1880,133169.51674735037
1881,235945.73865097458
1882,252361.42330139864
1883,181768.29294456044
1884,197360.74792826842
1885,227334.30218239056
1886,275065.8137370785
1887,218686.76521756477
1888,277140.2521804857
1889,170892.517781371
1890,113152.70392152292
1891,141497.8323866057
1892,98286.61159326692
1893,118772.65580404221
1894,121662.58463242969
1895,122337.93339075366
1896,122544.14886156071
1897,113540.60872550073
1898,125537.0668563222
1899,155565.52601835658
1900,149576.44191860146
1901,146886.87462868413
1902,116750.54475098052
1903,211658.40846267002
1904,124158.58954026879
1905,191453.8936255747
1906,141980.9274697841
1907,191548.08531895612
1908,117036.29368176924
1909,143629.7705291919
1910,130118.71481349453
1911,187605.26148731995
1912,280714.87189998955
1913,145242.01620284485
1914,76972.96226634979
1915,267793.8022831185
1916,34506.058526209796
1917,246073.1940983563
1918,143936.42931651516
1919,184014.85909066195
1920,147339.25054781997
1921,355999.1220708651
1922,297965.5310699503
1923,230713.58827215654
1924,227111.88901205471
1925,196294.15749029978
1926,348177.93959107937
1927,133977.2239725477
1928,159961.165286932
1929,123369.53646798119
1930,127950.27143172456
1931,143090.54805446972
1932,138132.97720211121
1933,165544.84044952615
1934,174921.6176775071
1935,169477.5361469418
1936,179631.1717337317
1937,179945.82333499816
1938,172466.78690972074
1939,223119.28167813816
1940,182052.13448218096
1941,168624.6806964821
1942,187444.6643494792
1943,202672.97130638515
1944,328256.1290425882
1945,338170.94953335536
1946,92244.59862270948
1947,242156.82133639843
1948,168666.95997110126
1949,251791.52573698683
1950,196932.56821472064
1951,252434.56797022765
1952,217248.2254733967
1953,181182.10810268705
1954,181139.69320247282
1955,131724.00048520902
1956,367624.24266243266
1957,149476.60370656924
1958,306782.38319571124
1959,141022.83645097245
1960,109478.20218260738
1961,123000.9299801089
1962,106682.63053000756
1963,115450.06332819021
1964,107775.28263013423
1965,149346.36707803493
1966,145525.60686733224
1967,272595.3227834246
1968,392670.85051270574
1969,340350.0985158611
1970,352653.47187252983
1971,479309.5486789837
1972,356617.13837881957
1973,284372.58019837615
1974,317669.8012336141
1975,660179.8890266708
1976,264944.8452223025
1977,325510.6012600868
1978,323048.99457965075
1979,304716.61078189773
1980,182489.05028808487
1981,303209.1521571968
1982,211031.57211702454
1983,196962.26798712934
1984,170422.1634225693
1985,222458.21186558402
1986,212967.57904781587
1987,192394.389474954
1988,183776.60866529527
1989,205705.48540329863
1990,223033.9981623855
1991,217395.14340024506
1992,214025.5195272261
1993,189634.18430745075
1994,226942.76679827712
1995,184667.6569558389
1996,243220.6076659352
1997,303634.9190980685
1998,279359.3186671567
1999,269878.7320388528
2000,316653.27683232585
2001,312327.7877883516
2002,244783.2072525434
2003,260285.74443356425
2004,293715.6406564998
2005,229131.19049602962
2006,221592.06147355135
2007,263521.02455684927
2008,220049.74328859153
2009,197461.40007725655
2010,203375.18121896524
2011,146842.93010151276
2012,182224.294359436
2013,173740.87077362198
2014,187257.61614741175
2015,194018.79064416944
2016,190235.5358420391
2017,198882.21460299433
2018,122294.67050004657
2019,143494.0733642551
2020,104775.6818796218
2021,98137.0668353154
2022,182600.7938909161
2023,139974.71325399945
2024,287794.11668917123
2025,365563.5903369246
2026,178132.7073096508
2027,162568.80266443032
2028,148060.9918201767
2029,169462.97011007008
2030,266452.93032935576
2031,236427.62441404452
2032,248883.27160002594
2033,249782.4779448437
2034,181092.32292203733
2035,214930.1861893569
2036,217302.5406318698
2037,222087.17321484635
2038,340446.6759857134
2039,211641.04971834287
2040,294147.2568737911
2041,294234.26651298755
2042,204630.4344532385
2043,184190.74139949668
2044,175874.7198652545
2045,218022.66158776247
2046,146492.35327942797
2047,139042.4915843076
2048,150795.78454950478
2049,145461.1208362833
2050,178692.13318195922
2051,113720.37671864028
2052,119840.50783106168
2053,155223.71021419117
2054,102962.99495958263
2055,140323.32518021704
2056,158601.92050651033
2057,113835.99228742748
2058,202903.86080599215
2059,131250.84626640702
2060,175682.94348710825
2061,177001.94873088013
2062,118672.15583379951
2063,119110.15926431834
2064,125871.83731404708
2065,113618.7337788214
2066,160880.49989551294
2067,118973.20200227105
2068,145181.06528602354
2069,81949.91868421323
2070,110920.82613592045
2071,95344.77256260556
2072,137188.83113083348
2073,137841.29534960727
2074,194045.25198030972
2075,142324.3217072875
2076,114126.2395683454
2077,151441.47230627568
2078,118890.89915404467
2079,141970.43400745784
2080,124456.4161994231
2081,124289.75101914034
2082,106540.96070137147
2083,135820.46775746328
2084,111214.04763042822
2085,118876.96789280088
2086,114296.36105077917
2087,129573.17507723045
2088,96869.59699333075
2089,90292.86308559848
2090,128437.40036564365
2091,96916.05368293222
2092,124867.3961316776
2093,108732.64652893916
2094,115580.56746005
2095,147549.34659183703
2096,90628.11101836307
2097,101449.28958158128
2098,138375.2356661495
2099,59694.897335348986
2100,68221.55288092581
2101,106258.0585120937
2102,143178.88375661767
2103,99797.74316116098
2104,137979.14724282795
2105,123774.4189292449
2106,57350.58677958341
2107,190659.8140256391
2108,115527.27113545865
2109,106090.07412347742
2110,112820.97123682154
2111,162095.1532639772
2112,121674.73911343115
2113,120886.43977910571
2114,129648.94659119661
2115,157019.71592858332
2116,115628.55379536642
2117,134303.74222098093
2118,125861.55916381693
2119,122020.5617722638
2120,130154.44265319576
2121,inf
2122,109797.30498000531
2123,87484.20878858535
2124,154447.5175905391
2125,131372.96091130076
2126,142778.2702365712
2127,153207.10296987515
2128,126724.3967187748
2129,88992.81315244512
2130,121344.49137606315
2131,146829.34672518529
2132,112973.42926300186
2133,127362.783002143
2134,129857.26815571927
2135,106711.57989633572
2136,65064.04607936903
2137,100570.97857821493
2138,138521.01921327453
2139,158446.73267582347
2140,139739.6825371337
2141,178495.284490171
2142,124346.58571714841
2143,148257.05822329645
2144,115898.33372630061
2145,148299.81715985545
2146,166734.13521115613
2147,135792.15233440264
2148,140701.7023608609
2149,161472.24708084489
2150,224892.66594342442
2151,126926.05208575487
2152,168223.2850580216
2153,181799.67176853205
2154,100069.41000755674
2155,137208.29413104244
2156,257688.20137991797
2157,233979.012817039
2158,234805.11217935217
2159,220731.7305911827
2160,192818.21864792914
2161,252862.93899232175
2162,361510.61494289
2163,369632.6567751837
2164,257841.04272934506
2165,205182.45697771938
2166,156270.67862789682
2167,212269.3674534419
2168,191308.33695673285
2169,188214.35877313445
2170,202686.69500323545
2171,162122.98130127657
2172,131761.69270180413
2173,171790.58956550143
2174,218210.96566731686
2175,292037.41246580856
2176,288681.27568167576
2177,230803.23901273252
2178,216585.08220812355
2179,140181.27635144253
2180,183563.5893035945
2181,190492.90054553922
2182,219446.9699172505
2183,192756.92515121013
2184,114148.17297946049
2185,133184.45611334525
2186,155338.36772419474
2187,171797.22493932542
2188,164516.40222505777
2189,297592.3037547854
2190,70908.65746873007
2191,76954.50234538829
2192,86394.93291057285
2193,107512.05493009542
2194,112274.77149060897
2195,102395.28542177932
2196,102165.51045392927
2197,116769.89219137869
2198,167430.28370275442
2199,201784.31646194335
2200,130165.30412286018
2201,132002.29719719777
2202,201947.7138883343
2203,120283.99925947368
2204,150536.24949224538
2205,104775.84425434712
2206,123171.5052025417
2207,197483.716644335
2208,247602.28379362947
2209,185864.46901688376
2210,122824.60227378366
2211,118116.58013955147
2212,132371.30236436473
2213,112909.26090489162
2214,133796.82025300575
2215,106475.08936678722
2216,143841.02437788836
2217,67438.56101823736
2218,100354.46078585822
2219,89445.96530017235
2220,80361.74045709037
2221,269661.0785988355
2222,243255.0553038891
2223,288188.4465744178
2224,223327.29522896462
2225,118202.27826965466
2226,172481.282151276
2227,208763.01532470388
2228,267214.02731304796
2229,251519.78747313618
2230,147016.3159682311
2231,215612.91043574098
2232,186733.96088917908
2233,179064.36598315212
2234,255663.25028702803
2235,218057.49156694286
2236,261693.86293551995
2237,313703.7954190557
2238,200494.1004492338
2239,116421.85071734972
2240,153547.69960821152
2241,149952.3992371902
2242,125321.43760985194
2243,134365.9889608702
2244,112146.6897869206
2245,105286.05267652289
2246,137492.75219118554
2247,132598.55574964496
2248,122977.48612123771
2249,126424.29259535196
2250,131268.2619087264
2251,93150.51378226055
2252,174104.09723608498
2253,156047.2714141389
2254,176273.29456134883
2255,183294.25904401575
2256,176771.36622415006
2257,207562.16953135462
2258,173852.5216879067
2259,177559.43214867907
2260,128712.81950980247
2261,186667.85878184266
2262,186635.48396635856
2263,356554.94846087357
2264,512913.6923312742
2265,149315.92603588253
2266,257953.62680609783
2267,303049.57578214427
2268,399092.7678540047
2269,159188.7215030518
2270,203676.56738107488
2271,215869.34923026938
2272,244431.863175662
2273,168518.1549943321
2274,174970.50253494957
2275,159770.4558171992
2276,206406.46490180958
2277,186700.55080477905
2278,145072.93650427152
2279,126751.83371813607
2280,113932.51892437167
2281,167364.84973644148
2282,177811.28447586257
2283,118540.42193981395
2284,124071.1613665207
2285,140509.12847324932
2286,122814.63150866303
2287,345791.49893541326
2288,262630.11725924024
2289,326242.56809761294
2290,400320.6783635648
2291,319319.33922769874
2292,420638.3431185371
2293,436576.7995353977
2294,367059.255573415
2295,467098.10571859294
2296,247423.09428234515
2297,329632.5544989428
2298,323871.663099962
2299,355891.21726680995
2300,300078.135870782
2301,313670.2899213658
2302,239695.01693235835
2303,245321.27433456236
2304,240120.28900795348
2305,191786.21364691772
2306,185639.38062918212
2307,197837.46934127004
2308,219162.50491492258
2309,262577.27455575526
2310,206427.55305297126
2311,199532.18222021905
2312,182879.50399471042
2313,180766.938929545
2314,185050.90337537372
2315,188178.53026404348
2316,210384.21973216967
2317,189967.48992192472
2318,185897.77380687214
2319,192016.37444939843
2320,193060.06632189263
2321,240408.56940618562
2322,200715.73620357204
2323,187144.3390447884
2324,201554.94118750084
2325,225208.94431690552
2326,188647.91426439988
2327,209432.4161615811
2328,230373.87006365345
2329,190881.93296097574
2330,184167.49001592083
2331,336786.53193366836
2332,376229.722946618
2333,315045.1514431548
2334,242162.76810655507
2335,272288.96016846714
2336,275154.067179655
2337,197076.0607248242
2338,264726.2477930377
2339,228658.01577616265
2340,380544.83026774984
2341,222339.30502277275
2342,240887.7671919211
2343,233195.12453068397
2344,216632.41373994105
2345,230573.96866550672
2346,216422.50891310768
2347,195814.66544385476
2348,248156.28006944252
2349,174196.8757965844
2350,319084.9390448888
2351,247607.15408243344
2352,259134.1288281017
2353,242670.94735000675
2354,137617.6719814124
2355,146246.41377785034
2356,156714.5297811906
2357,197407.1257908125
2358,192121.4694687147
2359,130735.23192461995
2360,122891.8125771874
2361,144928.10107687634
2362,258918.7205970033
2363,144738.52486478348
2364,170473.10330683435
2365,232280.7455043708
2366,208962.67646665886
2367,231565.47737749174
2368,211244.6843338442
2369,217754.18977230723
2370,173342.21543830674
2371,159000.41139309786
2372,198381.92691516015
2373,309976.6260126723
2374,306930.1673534818
2375,237833.1466535022
2376,278309.1764310155
2377,334176.18721187883
2378,159647.46445897812
2379,200818.79360352352
2380,165624.5874434748
2381,174165.00289512688
2382,229433.9004208596
2383,204495.65339899465
2384,246093.84633316452
2385,174859.84292399694
2386,138244.98072111292
2387,131643.4538302717
2388,113022.23292133029
2389,118697.52401290293
2390,147528.4518975076
2391,139867.99433517753
2392,114124.07638952977
2393,179749.47922345682
2394,133043.22624834516
2395,207160.72448973788
2396,150622.08904392546
2397,219160.8328364552
2398,131246.74696331524
2399,64917.23672919998
2400,69800.20973349002
2401,125525.63388489035
2402,137269.61244945414
2403,142141.13362872842
2404,158224.04347654298
2405,164140.4976125803
2406,146829.78431437028
2407,131799.88277144928
2408,161044.73304049132
2409,119856.36658559009
2410,185022.33800215373
2411,110689.17814952672
2412,146982.21465904877
2413,121069.06288382117
2414,144862.22197625056
2415,131992.4153469909
2416,120577.9938293115
2417,138085.44557632238
2418,133429.4560203852
2419,122503.98201541195
2420,119387.56413910336
2421,108725.49170681238
2422,102358.6966082603
2423,109585.29832370786
2424,156695.26987745916
2425,185963.5145413152
2426,121741.5379028877
2427,115987.33088763761
2428,179285.1582312262
2429,116370.91320991472
2430,134121.0121727793
2431,107348.16651651051
2432,141960.6859373952
2433,136522.83759922136
2434,128267.83533338366
2435,139927.96575409907
2436,120615.50178313293
2437,109727.14430608932
2438,125795.81386931095
2439,111560.4838341875
2440,124783.35127798418
2441,101437.039284697
2442,101222.44587787996
2443,140367.72821809322
2444,138654.7573690755
2445,97564.41830575615
2446,133383.3838601739
2447,195015.0059495357
2448,135694.78523444312
2449,119735.0505159671
2450,146403.16009328995
2451,123263.8978374398
2452,174520.46113274217
2453,101904.77046980678
2454,120848.89079133562
2455,119731.43933709641
2456,136942.070645395
2457,130817.64005523807
2458,131201.5223133513
2459,109700.6200269777
2460,149843.1104560204
2461,129286.29736243737
2462,132334.08255883094
2463,130895.8401370132
2464,167565.4231893807
2465,137307.87665499162
2466,118635.61990639094
2467,156822.38039116305
2468,83795.12657452622
2469,74539.04472400542
2470,195039.4175827992
2471,218759.01604814746
2472,143304.66460211776
2473,106634.81005713477
2474,68777.41038414929
2475,228740.84142429088
2476,108210.78005014363
2477,117328.5883089724
2478,146677.54701992124
2479,98092.39864044276
2480,152249.7760373076
2481,126302.87811518933
2482,132952.18867114332
2483,110271.15075140717
2484,125761.9871064213
2485,134218.19403523122
2486,141002.79874384712
2487,165254.87763208445
2488,186710.23265907302
2489,150929.6421030609
2490,150538.3670688894
2491,107399.17474748539
2492,196718.15849019238
2493,159084.30693905626
2494,138295.5842100865
2495,83351.65156038584
2496,240005.8461602143
2497,155351.6641423099
2498,107253.66376970972
2499,87361.9094551934
2500,118392.36257421284
2501,142426.05525323944
2502,138973.4229948511
2503,93652.71007717689
2504,142059.29752987984
2505,221504.40427293908
2506,265880.971115924
2507,296201.07971471874
2508,266485.39489389997
2509,220664.90469318768
2510,224002.88372545652
2511,176784.55835690227
2512,198265.56024742435
2513,232192.76290057908
2514,309687.4620982493
2515,141723.72287936835
2516,179423.7060263313
2517,142118.81925957534
2518,151881.72811323672
2519,215817.29612888896
2520,212083.1819958511
2521,188253.9642784659
2522,224532.28794538148
2523,119336.16840499426
2524,135250.7971337191
2525,144991.83227476868
2526,133828.11770127562
2527,120315.3485932028
2528,129553.235250678
2529,135221.8911987694
2530,127275.16200802069
2531,240937.04919520678
2532,221735.81085491154
2533,198195.32882797983
2534,234070.6579218483
2535,282467.6072438093
2536,233283.32009022776
2537,226863.32368041296
2538,189142.97685148488
2539,194579.08768885545
2540,185528.80754330137
2541,188700.0277861053
2542,161513.23363920843
2543,112532.55442171995
2544,114177.80065999004
2545,129683.37050996789
2546,125762.49683941001
2547,148761.75824542713
2548,164695.83215318646
2549,156413.6473206288
2550,1020305.7208560527
2551,146553.41793958098
2552,140324.0444844744
2553,76139.97099169818
2554,85473.7953290381
2555,126472.96644549252
2556,99849.00832950111
2557,102720.16539367926
2558,130771.16022405354
2559,117303.96018006401
2560,143522.4207159936
2561,144719.01157156407
2562,123663.78979494935
2563,126685.71399510375
2564,190792.48119299614
2565,132157.71886904785
2566,133594.29775458798
2567,121445.69086184581
2568,182519.29156136943
2569,213247.6893429142
2570,122848.55884454699
2571,164992.3076708622
2572,157055.41583777557
2573,198777.9472555436
2574,334610.49357432337
2575,144167.24398364115
2576,116232.36672594998
2577,118948.48389748947
2578,96913.91632507439
2579,60500.13124968211
2580,103501.6929346974
2581,117634.5136058725
2582,134797.62347219285
2583,254635.33332522842
2584,183972.02228853176
2585,188728.5084981632
2586,212473.6738305432
2587,199784.47540209017
2588,145613.72730696842
2589,158047.74532513783
2590,218336.90439949438
2591,237365.71288763292
2592,215856.35407719365
2593,252492.17190188848
2594,197829.5687975947
2595,213456.47431760567
2596,301668.25971934665
2597,190533.05365679058
2598,300704.1579249088
2599,342889.41404456494
2600,94250.53180488775
2601,148380.2423015106
2602,92686.76989882569
2603,101587.83411288512
2604,94485.42456029225
2605,92591.87236518518
2606,144426.62766069124
2607,233688.1067273702
2608,187952.09585056093
2609,179642.79981627432
2610,109206.57122027742
2611,98721.31414493165
2612,159759.047525715
2613,138077.54443258268
2614,123429.87898166172
2615,167130.2841127608
2616,154061.74117065035
2617,173634.17644078349
2618,192188.8841843147
2619,196537.15511268313
2620,188135.66616500192
2621,175437.57740462729
2622,180537.54234066216
2623,235433.34294722788
2624,319276.40372201276
2625,277457.23289309564
2626,185717.16194281098
2627,161742.22957677377
2628,411177.6068637357
2629,487741.6745905092
2630,352996.2197505344
2631,465826.6022167574
2632,398795.4830287112
2633,266177.64885935944
2634,395902.12921317393
2635,164607.9372843046
2636,183050.61326878215
2637,183849.9931988967
2638,272217.72090277896
2639,185230.99978776748
2640,154744.10144479986
2641,107060.10890907333
2642,179381.57446294706
2643,113954.7683042029
2644,127302.61202174377
2645,124341.91643780138
2646,106690.45218979986
2647,115949.27171457619
2648,147073.35608077704
2649,156947.70432022514
2650,146316.13172335294
2651,146809.60405798804
2652,392144.5894884278
2653,247467.40011500526
2654,240227.7987729526
2655,370351.99176196475
2656,331915.54804122716
2657,335409.6611465785
2658,291052.0755040658
2659,303044.0123608608
2660,360783.0334222929
2661,321441.0729495068
2662,331412.2353031985
2663,285855.7957244541
2664,258198.4253164585
2665,299927.1793101737
2666,265371.76239182585
2667,189336.9415265135
2668,195451.94739860206
2669,188651.80485014454
2670,293069.54327846935
2671,199031.08997363294
2672,206468.84974472178
2673,200627.15296661164
2674,203274.18018350622
2675,175753.7665761499
2676,210348.3334954896
2677,202558.1442588085
2678,265426.14835451357
2679,276797.76275656896
2680,270305.67237454717
2681,396134.0205639524
2682,321848.0853366647
2683,545324.1814573087
2684,308474.0703587954
2685,344504.69122607773
2686,254621.55252070652
2687,294794.992165604
2688,225682.00342003797
2689,209846.36831296992
2690,419773.14494515135
2691,185408.64125148783
2692,140817.01411791577
2693,208256.83903944984
2694,145555.20577555738
2695,201554.9652148428
2696,192643.1690241547
2697,177800.51678884064
2698,208361.73160644216
2699,164691.5324963868
2700,150624.69263878546
2701,174057.69536370976
2702,125731.00221951833
2703,150193.41601243717
2704,137828.8896859047
2705,114463.70683439085
2706,120644.0754601805
2707,140048.57007565573
2708,124084.54754014705
2709,104641.35935592675
2710,127243.1217197873
2711,196571.73961580466
2712,365121.79523003905
2713,174705.53270853715
2714,161692.35655602385
2715,157656.26532754785
2716,157867.46565003798
2717,191257.05347466248
2718,229829.84323225528
2719,161099.39944225756
2720,199433.0659272615
2721,135702.97063757732
2722,171352.73080326905
2723,156876.2680719307
2724,129655.12892980325
2725,130497.65253313184
2726,143592.8942128558
2727,164205.27779556776
2728,201200.2736697059
2729,151311.70629765902
2730,143771.1489380436
2731,144140.7624911976
2732,124490.50026066042
2733,157016.45897329162
2734,146525.15315699938
